Loaded 100 files → 10000 pairs × 5 round(s) = 50000 total (10000 already done, 40000 remaining)
Tokenizer not found in ISTA-DASLab/Llama-3.1-8B-Instruct-HIGGS-GPTQ-3bit, loading from meta-llama/Meta-Llama-3.1-8B-Instruct
[FLUTE]: Template configs loaded from /home/chaiyong.rag/quantization-clone-study/higgs_venv/lib/python3.10/site-packages/flute/data/qgemm_kernel_raw_generated_configs.pth
Some weights of the model checkpoint at ISTA-DASLab/Llama-3.1-8B-Instruct-HIGGS-GPTQ-3bit were not used when initializing LlamaForCausalLM: ['model.layers.0.mlp.down_proj.num_sms_packed', 'model.layers.0.mlp.gate_proj.num_sms_packed', 'model.layers.0.mlp.up_proj.num_sms_packed', 'model.layers.0.self_attn.k_proj.num_sms_packed', 'model.layers.0.self_attn.o_proj.num_sms_packed', 'model.layers.0.self_attn.q_proj.num_sms_packed', 'model.layers.0.self_attn.v_proj.num_sms_packed', 'model.layers.1.mlp.down_proj.num_sms_packed', 'model.layers.1.mlp.gate_proj.num_sms_packed', 'model.layers.1.mlp.up_proj.num_sms_packed', 'model.layers.1.self_attn.k_proj.num_sms_packed', 'model.layers.1.self_attn.o_proj.num_sms_packed', 'model.layers.1.self_attn.q_proj.num_sms_packed', 'model.layers.1.self_attn.v_proj.num_sms_packed', 'model.layers.10.mlp.down_proj.num_sms_packed', 'model.layers.10.mlp.gate_proj.num_sms_packed', 'model.layers.10.mlp.up_proj.num_sms_packed', 'model.layers.10.self_attn.k_proj.num_sms_packed', 'model.layers.10.self_attn.o_proj.num_sms_packed', 'model.layers.10.self_attn.q_proj.num_sms_packed', 'model.layers.10.self_attn.v_proj.num_sms_packed', 'model.layers.11.mlp.down_proj.num_sms_packed', 'model.layers.11.mlp.gate_proj.num_sms_packed', 'model.layers.11.mlp.up_proj.num_sms_packed', 'model.layers.11.self_attn.k_proj.num_sms_packed', 'model.layers.11.self_attn.o_proj.num_sms_packed', 'model.layers.11.self_attn.q_proj.num_sms_packed', 'model.layers.11.self_attn.v_proj.num_sms_packed', 'model.layers.12.mlp.down_proj.num_sms_packed', 'model.layers.12.mlp.gate_proj.num_sms_packed', 'model.layers.12.mlp.up_proj.num_sms_packed', 'model.layers.12.self_attn.k_proj.num_sms_packed', 'model.layers.12.self_attn.o_proj.num_sms_packed', 'model.layers.12.self_attn.q_proj.num_sms_packed', 'model.layers.12.self_attn.v_proj.num_sms_packed', 'model.layers.13.mlp.down_proj.num_sms_packed', 'model.layers.13.mlp.gate_proj.num_sms_packed', 'model.layers.13.mlp.up_proj.num_sms_packed', 'model.layers.13.self_attn.k_proj.num_sms_packed', 'model.layers.13.self_attn.o_proj.num_sms_packed', 'model.layers.13.self_attn.q_proj.num_sms_packed', 'model.layers.13.self_attn.v_proj.num_sms_packed', 'model.layers.14.mlp.down_proj.num_sms_packed', 'model.layers.14.mlp.gate_proj.num_sms_packed', 'model.layers.14.mlp.up_proj.num_sms_packed', 'model.layers.14.self_attn.k_proj.num_sms_packed', 'model.layers.14.self_attn.o_proj.num_sms_packed', 'model.layers.14.self_attn.q_proj.num_sms_packed', 'model.layers.14.self_attn.v_proj.num_sms_packed', 'model.layers.15.mlp.down_proj.num_sms_packed', 'model.layers.15.mlp.gate_proj.num_sms_packed', 'model.layers.15.mlp.up_proj.num_sms_packed', 'model.layers.15.self_attn.k_proj.num_sms_packed', 'model.layers.15.self_attn.o_proj.num_sms_packed', 'model.layers.15.self_attn.q_proj.num_sms_packed', 'model.layers.15.self_attn.v_proj.num_sms_packed', 'model.layers.16.mlp.down_proj.num_sms_packed', 'model.layers.16.mlp.gate_proj.num_sms_packed', 'model.layers.16.mlp.up_proj.num_sms_packed', 'model.layers.16.self_attn.k_proj.num_sms_packed', 'model.layers.16.self_attn.o_proj.num_sms_packed', 'model.layers.16.self_attn.q_proj.num_sms_packed', 'model.layers.16.self_attn.v_proj.num_sms_packed', 'model.layers.17.mlp.down_proj.num_sms_packed', 'model.layers.17.mlp.gate_proj.num_sms_packed', 'model.layers.17.mlp.up_proj.num_sms_packed', 'model.layers.17.self_attn.k_proj.num_sms_packed', 'model.layers.17.self_attn.o_proj.num_sms_packed', 'model.layers.17.self_attn.q_proj.num_sms_packed', 'model.layers.17.self_attn.v_proj.num_sms_packed', 'model.layers.18.mlp.down_proj.num_sms_packed', 'model.layers.18.mlp.gate_proj.num_sms_packed', 'model.layers.18.mlp.up_proj.num_sms_packed', 'model.layers.18.self_attn.k_proj.num_sms_packed', 'model.layers.18.self_attn.o_proj.num_sms_packed', 'model.layers.18.self_attn.q_proj.num_sms_packed', 'model.layers.18.self_attn.v_proj.num_sms_packed', 'model.layers.19.mlp.down_proj.num_sms_packed', 'model.layers.19.mlp.gate_proj.num_sms_packed', 'model.layers.19.mlp.up_proj.num_sms_packed', 'model.layers.19.self_attn.k_proj.num_sms_packed', 'model.layers.19.self_attn.o_proj.num_sms_packed', 'model.layers.19.self_attn.q_proj.num_sms_packed', 'model.layers.19.self_attn.v_proj.num_sms_packed', 'model.layers.2.mlp.down_proj.num_sms_packed', 'model.layers.2.mlp.gate_proj.num_sms_packed', 'model.layers.2.mlp.up_proj.num_sms_packed', 'model.layers.2.self_attn.k_proj.num_sms_packed', 'model.layers.2.self_attn.o_proj.num_sms_packed', 'model.layers.2.self_attn.q_proj.num_sms_packed', 'model.layers.2.self_attn.v_proj.num_sms_packed', 'model.layers.20.mlp.down_proj.num_sms_packed', 'model.layers.20.mlp.gate_proj.num_sms_packed', 'model.layers.20.mlp.up_proj.num_sms_packed', 'model.layers.20.self_attn.k_proj.num_sms_packed', 'model.layers.20.self_attn.o_proj.num_sms_packed', 'model.layers.20.self_attn.q_proj.num_sms_packed', 'model.layers.20.self_attn.v_proj.num_sms_packed', 'model.layers.21.mlp.down_proj.num_sms_packed', 'model.layers.21.mlp.gate_proj.num_sms_packed', 'model.layers.21.mlp.up_proj.num_sms_packed', 'model.layers.21.self_attn.k_proj.num_sms_packed', 'model.layers.21.self_attn.o_proj.num_sms_packed', 'model.layers.21.self_attn.q_proj.num_sms_packed', 'model.layers.21.self_attn.v_proj.num_sms_packed', 'model.layers.22.mlp.down_proj.num_sms_packed', 'model.layers.22.mlp.gate_proj.num_sms_packed', 'model.layers.22.mlp.up_proj.num_sms_packed', 'model.layers.22.self_attn.k_proj.num_sms_packed', 'model.layers.22.self_attn.o_proj.num_sms_packed', 'model.layers.22.self_attn.q_proj.num_sms_packed', 'model.layers.22.self_attn.v_proj.num_sms_packed', 'model.layers.23.mlp.down_proj.num_sms_packed', 'model.layers.23.mlp.gate_proj.num_sms_packed', 'model.layers.23.mlp.up_proj.num_sms_packed', 'model.layers.23.self_attn.k_proj.num_sms_packed', 'model.layers.23.self_attn.o_proj.num_sms_packed', 'model.layers.23.self_attn.q_proj.num_sms_packed', 'model.layers.23.self_attn.v_proj.num_sms_packed', 'model.layers.24.mlp.down_proj.num_sms_packed', 'model.layers.24.mlp.gate_proj.num_sms_packed', 'model.layers.24.mlp.up_proj.num_sms_packed', 'model.layers.24.self_attn.k_proj.num_sms_packed', 'model.layers.24.self_attn.o_proj.num_sms_packed', 'model.layers.24.self_attn.q_proj.num_sms_packed', 'model.layers.24.self_attn.v_proj.num_sms_packed', 'model.layers.25.mlp.down_proj.num_sms_packed', 'model.layers.25.mlp.gate_proj.num_sms_packed', 'model.layers.25.mlp.up_proj.num_sms_packed', 'model.layers.25.self_attn.k_proj.num_sms_packed', 'model.layers.25.self_attn.o_proj.num_sms_packed', 'model.layers.25.self_attn.q_proj.num_sms_packed', 'model.layers.25.self_attn.v_proj.num_sms_packed', 'model.layers.26.mlp.down_proj.num_sms_packed', 'model.layers.26.mlp.gate_proj.num_sms_packed', 'model.layers.26.mlp.up_proj.num_sms_packed', 'model.layers.26.self_attn.k_proj.num_sms_packed', 'model.layers.26.self_attn.o_proj.num_sms_packed', 'model.layers.26.self_attn.q_proj.num_sms_packed', 'model.layers.26.self_attn.v_proj.num_sms_packed', 'model.layers.27.mlp.down_proj.num_sms_packed', 'model.layers.27.mlp.gate_proj.num_sms_packed', 'model.layers.27.mlp.up_proj.num_sms_packed', 'model.layers.27.self_attn.k_proj.num_sms_packed', 'model.layers.27.self_attn.o_proj.num_sms_packed', 'model.layers.27.self_attn.q_proj.num_sms_packed', 'model.layers.27.self_attn.v_proj.num_sms_packed', 'model.layers.28.mlp.down_proj.num_sms_packed', 'model.layers.28.mlp.gate_proj.num_sms_packed', 'model.layers.28.mlp.up_proj.num_sms_packed', 'model.layers.28.self_attn.k_proj.num_sms_packed', 'model.layers.28.self_attn.o_proj.num_sms_packed', 'model.layers.28.self_attn.q_proj.num_sms_packed', 'model.layers.28.self_attn.v_proj.num_sms_packed', 'model.layers.29.mlp.down_proj.num_sms_packed', 'model.layers.29.mlp.gate_proj.num_sms_packed', 'model.layers.29.mlp.up_proj.num_sms_packed', 'model.layers.29.self_attn.k_proj.num_sms_packed', 'model.layers.29.self_attn.o_proj.num_sms_packed', 'model.layers.29.self_attn.q_proj.num_sms_packed', 'model.layers.29.self_attn.v_proj.num_sms_packed', 'model.layers.3.mlp.down_proj.num_sms_packed', 'model.layers.3.mlp.gate_proj.num_sms_packed', 'model.layers.3.mlp.up_proj.num_sms_packed', 'model.layers.3.self_attn.k_proj.num_sms_packed', 'model.layers.3.self_attn.o_proj.num_sms_packed', 'model.layers.3.self_attn.q_proj.num_sms_packed', 'model.layers.3.self_attn.v_proj.num_sms_packed', 'model.layers.30.mlp.down_proj.num_sms_packed', 'model.layers.30.mlp.gate_proj.num_sms_packed', 'model.layers.30.mlp.up_proj.num_sms_packed', 'model.layers.30.self_attn.k_proj.num_sms_packed', 'model.layers.30.self_attn.o_proj.num_sms_packed', 'model.layers.30.self_attn.q_proj.num_sms_packed', 'model.layers.30.self_attn.v_proj.num_sms_packed', 'model.layers.31.mlp.down_proj.num_sms_packed', 'model.layers.31.mlp.gate_proj.num_sms_packed', 'model.layers.31.mlp.up_proj.num_sms_packed', 'model.layers.31.self_attn.k_proj.num_sms_packed', 'model.layers.31.self_attn.o_proj.num_sms_packed', 'model.layers.31.self_attn.q_proj.num_sms_packed', 'model.layers.31.self_attn.v_proj.num_sms_packed', 'model.layers.4.mlp.down_proj.num_sms_packed', 'model.layers.4.mlp.gate_proj.num_sms_packed', 'model.layers.4.mlp.up_proj.num_sms_packed', 'model.layers.4.self_attn.k_proj.num_sms_packed', 'model.layers.4.self_attn.o_proj.num_sms_packed', 'model.layers.4.self_attn.q_proj.num_sms_packed', 'model.layers.4.self_attn.v_proj.num_sms_packed', 'model.layers.5.mlp.down_proj.num_sms_packed', 'model.layers.5.mlp.gate_proj.num_sms_packed', 'model.layers.5.mlp.up_proj.num_sms_packed', 'model.layers.5.self_attn.k_proj.num_sms_packed', 'model.layers.5.self_attn.o_proj.num_sms_packed', 'model.layers.5.self_attn.q_proj.num_sms_packed', 'model.layers.5.self_attn.v_proj.num_sms_packed', 'model.layers.6.mlp.down_proj.num_sms_packed', 'model.layers.6.mlp.gate_proj.num_sms_packed', 'model.layers.6.mlp.up_proj.num_sms_packed', 'model.layers.6.self_attn.k_proj.num_sms_packed', 'model.layers.6.self_attn.o_proj.num_sms_packed', 'model.layers.6.self_attn.q_proj.num_sms_packed', 'model.layers.6.self_attn.v_proj.num_sms_packed', 'model.layers.7.mlp.down_proj.num_sms_packed', 'model.layers.7.mlp.gate_proj.num_sms_packed', 'model.layers.7.mlp.up_proj.num_sms_packed', 'model.layers.7.self_attn.k_proj.num_sms_packed', 'model.layers.7.self_attn.o_proj.num_sms_packed', 'model.layers.7.self_attn.q_proj.num_sms_packed', 'model.layers.7.self_attn.v_proj.num_sms_packed', 'model.layers.8.mlp.down_proj.num_sms_packed', 'model.layers.8.mlp.gate_proj.num_sms_packed', 'model.layers.8.mlp.up_proj.num_sms_packed', 'model.layers.8.self_attn.k_proj.num_sms_packed', 'model.layers.8.self_attn.o_proj.num_sms_packed', 'model.layers.8.self_attn.q_proj.num_sms_packed', 'model.layers.8.self_attn.v_proj.num_sms_packed', 'model.layers.9.mlp.down_proj.num_sms_packed', 'model.layers.9.mlp.gate_proj.num_sms_packed', 'model.layers.9.mlp.up_proj.num_sms_packed', 'model.layers.9.self_attn.k_proj.num_sms_packed', 'model.layers.9.self_attn.o_proj.num_sms_packed', 'model.layers.9.self_attn.q_proj.num_sms_packed', 'model.layers.9.self_attn.v_proj.num_sms_packed']
- This IS expected if you are initializing LlamaForCausalLM from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LlamaForCausalLM from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Repacking HIGGS modules:   0%|          | 0/224 [00:00<?, ?it/s]Repacking HIGGS modules:   0%|          | 1/224 [00:09<34:13,  9.21s/it]Repacking HIGGS modules:   1%|          | 2/224 [00:11<18:00,  4.86s/it]Repacking HIGGS modules:   2%|▏         | 5/224 [00:17<10:50,  2.97s/it]Repacking HIGGS modules:   3%|▎         | 7/224 [00:24<11:14,  3.11s/it]                                                                        Model 'higgs' loaded. Starting inference...
--- Round 1/5: already complete, skipping ---
--- Round 2/5 (0 done, 10000 remaining) ---
[10001/50000] 2026-06-26 14:51:56 | R2 | InfixConverter/0_orig vs InfixConverter/0_orig → CLONE
[10002/50000] 2026-06-26 14:52:01 | R2 | InfixConverter/0_orig vs InfixConverter/1_artifice → CLONE
[10003/50000] 2026-06-26 14:52:07 | R2 | InfixConverter/0_orig vs InfixConverter/test_0_orig_no_krakatau → CLONE
[10004/50000] 2026-06-26 14:52:12 | R2 | InfixConverter/0_orig vs InfixConverter/test_0_orig_no_procyon → CLONE
[10005/50000] 2026-06-26 14:52:17 | R2 | InfixConverter/0_orig vs InfixConverter/test_0_orig_pg_krakatau → CLONE
[10006/50000] 2026-06-26 14:52:21 | R2 | InfixConverter/0_orig vs InfixConverter/test_0_orig_pg_procyon → CLONE
[10007/50000] 2026-06-26 14:52:26 | R2 | InfixConverter/0_orig vs InfixConverter/test_1_artifice_no_krakatau → CLONE
[10008/50000] 2026-06-26 14:52:30 | R2 | InfixConverter/0_orig vs InfixConverter/test_1_artifice_no_procyon → CLONE
[10009/50000] 2026-06-26 14:52:34 | R2 | InfixConverter/0_orig vs InfixConverter/test_1_artifice_pg_krakatau → CLONE
[10010/50000] 2026-06-26 14:52:39 | R2 | InfixConverter/0_orig vs InfixConverter/test_1_artifice_pg_procyon → CLONE
[10011/50000] 2026-06-26 14:52:45 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/0_orig → NON-CLONE
[10012/50000] 2026-06-26 14:52:51 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/1_artifice → NON-CLONE
[10013/50000] 2026-06-26 14:52:57 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/test_0_orig_no_krakatau → NON-CLONE
[10014/50000] 2026-06-26 14:53:03 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/test_0_orig_no_procyon → NON-CLONE
[10015/50000] 2026-06-26 14:53:08 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/test_0_orig_pg_krakatau → NON-CLONE
[10016/50000] 2026-06-26 14:53:12 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/test_0_orig_pg_procyon → NON-CLONE
[10017/50000] 2026-06-26 14:53:19 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/test_1_artifice_no_krakatau → NON-CLONE
[10018/50000] 2026-06-26 14:53:23 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/test_1_artifice_no_procyon → NON-CLONE
[10019/50000] 2026-06-26 14:53:30 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/test_1_artifice_pg_krakatau → NON-CLONE
[10020/50000] 2026-06-26 14:53:35 | R2 | InfixConverter/0_orig vs SqrtAlgorithm/test_1_artifice_pg_procyon → NON-CLONE
[10021/50000] 2026-06-26 14:53:39 | R2 | InfixConverter/0_orig vs bubblesort/0_orig → NON-CLONE
[10022/50000] 2026-06-26 14:53:45 | R2 | InfixConverter/0_orig vs bubblesort/1_artifice → NON-CLONE
[10023/50000] 2026-06-26 14:53:51 | R2 | InfixConverter/0_orig vs bubblesort/test_0_orig_no_krakatau → NON-CLONE
[10024/50000] 2026-06-26 14:53:56 | R2 | InfixConverter/0_orig vs bubblesort/test_0_orig_no_procyon → NON-CLONE
[10025/50000] 2026-06-26 14:54:02 | R2 | InfixConverter/0_orig vs bubblesort/test_0_orig_pg_krakatau → NON-CLONE
[10026/50000] 2026-06-26 14:54:08 | R2 | InfixConverter/0_orig vs bubblesort/test_0_orig_pg_procyon → NON-CLONE
[10027/50000] 2026-06-26 14:54:12 | R2 | InfixConverter/0_orig vs bubblesort/test_1_artifice_no_krakatau → NON-CLONE
[10028/50000] 2026-06-26 14:54:18 | R2 | InfixConverter/0_orig vs bubblesort/test_1_artifice_no_procyon → NON-CLONE
[10029/50000] 2026-06-26 14:54:23 | R2 | InfixConverter/0_orig vs bubblesort/test_1_artifice_pg_krakatau → NON-CLONE
[10030/50000] 2026-06-26 14:54:27 | R2 | InfixConverter/0_orig vs bubblesort/test_1_artifice_pg_procyon → NON-CLONE
[10031/50000] 2026-06-26 14:54:31 | R2 | InfixConverter/0_orig vs guessword/0_orig → NON-CLONE
[10032/50000] 2026-06-26 14:54:38 | R2 | InfixConverter/0_orig vs guessword/1_artifice → NON-CLONE
[10033/50000] 2026-06-26 14:54:44 | R2 | InfixConverter/0_orig vs guessword/test_0_orig_no_krakatau → NON-CLONE
[10034/50000] 2026-06-26 14:54:48 | R2 | InfixConverter/0_orig vs guessword/test_0_orig_no_procyon → NON-CLONE
[10035/50000] 2026-06-26 14:54:53 | R2 | InfixConverter/0_orig vs guessword/test_0_orig_pg_krakatau → NON-CLONE
[10036/50000] 2026-06-26 14:54:59 | R2 | InfixConverter/0_orig vs guessword/test_0_orig_pg_procyon → NON-CLONE
[10037/50000] 2026-06-26 14:55:04 | R2 | InfixConverter/0_orig vs guessword/test_1_artifice_no_krakatau → NON-CLONE
[10038/50000] 2026-06-26 14:55:08 | R2 | InfixConverter/0_orig vs guessword/test_1_artifice_no_procyon → NON-CLONE
[10039/50000] 2026-06-26 14:55:13 | R2 | InfixConverter/0_orig vs guessword/test_1_artifice_pg_krakatau → NON-CLONE
[10040/50000] 2026-06-26 14:55:18 | R2 | InfixConverter/0_orig vs guessword/test_1_artifice_pg_procyon → NON-CLONE
[10041/50000] 2026-06-26 14:55:23 | R2 | InfixConverter/0_orig vs hanoi/0_orig → NON-CLONE
[10042/50000] 2026-06-26 14:55:29 | R2 | InfixConverter/0_orig vs hanoi/1_artifice → NON-CLONE
[10043/50000] 2026-06-26 14:55:35 | R2 | InfixConverter/0_orig vs hanoi/test_0_orig_no_krakatau → NON-CLONE
[10044/50000] 2026-06-26 14:55:41 | R2 | InfixConverter/0_orig vs hanoi/test_0_orig_no_procyon → NON-CLONE
[10045/50000] 2026-06-26 14:55:48 | R2 | InfixConverter/0_orig vs hanoi/test_0_orig_pg_krakatau → NON-CLONE
[10046/50000] 2026-06-26 14:55:54 | R2 | InfixConverter/0_orig vs hanoi/test_0_orig_pg_procyon → NON-CLONE
[10047/50000] 2026-06-26 14:55:59 | R2 | InfixConverter/0_orig vs hanoi/test_1_artifice_no_krakatau → NON-CLONE
[10048/50000] 2026-06-26 14:56:06 | R2 | InfixConverter/0_orig vs hanoi/test_1_artifice_no_procyon → NON-CLONE
[10049/50000] 2026-06-26 14:56:12 | R2 | InfixConverter/0_orig vs hanoi/test_1_artifice_pg_krakatau → NON-CLONE
[10050/50000] 2026-06-26 14:56:19 | R2 | InfixConverter/0_orig vs hanoi/test_1_artifice_pg_procyon → NON-CLONE
[10051/50000] 2026-06-26 14:56:23 | R2 | InfixConverter/0_orig vs kaprekar/0_orig → NON-CLONE
[10052/50000] 2026-06-26 14:56:29 | R2 | InfixConverter/0_orig vs kaprekar/1_artifice → NON-CLONE
[10053/50000] 2026-06-26 14:56:34 | R2 | InfixConverter/0_orig vs kaprekar/test_0_orig_no_krakatau → NON-CLONE
[10054/50000] 2026-06-26 14:56:40 | R2 | InfixConverter/0_orig vs kaprekar/test_0_orig_no_procyon → NON-CLONE
[10055/50000] 2026-06-26 14:56:44 | R2 | InfixConverter/0_orig vs kaprekar/test_0_orig_pg_krakatau → NON-CLONE
[10056/50000] 2026-06-26 14:56:50 | R2 | InfixConverter/0_orig vs kaprekar/test_0_orig_pg_procyon → NON-CLONE
[10057/50000] 2026-06-26 14:56:56 | R2 | InfixConverter/0_orig vs kaprekar/test_1_artifice_no_krakatau → NON-CLONE
[10058/50000] 2026-06-26 14:57:01 | R2 | InfixConverter/0_orig vs kaprekar/test_1_artifice_no_procyon → NON-CLONE
[10059/50000] 2026-06-26 14:57:07 | R2 | InfixConverter/0_orig vs kaprekar/test_1_artifice_pg_krakatau → NON-CLONE
[10060/50000] 2026-06-26 14:57:12 | R2 | InfixConverter/0_orig vs kaprekar/test_1_artifice_pg_procyon → NON-CLONE
[10061/50000] 2026-06-26 14:57:16 | R2 | InfixConverter/0_orig vs queens/0_orig → NON-CLONE
[10062/50000] 2026-06-26 14:57:20 | R2 | InfixConverter/0_orig vs queens/1_artifice → NON-CLONE
[10063/50000] 2026-06-26 14:57:25 | R2 | InfixConverter/0_orig vs queens/test_0_orig_no_krakatau → NON-CLONE
[10064/50000] 2026-06-26 14:57:30 | R2 | InfixConverter/0_orig vs queens/test_0_orig_no_procyon → NON-CLONE
[10065/50000] 2026-06-26 14:57:34 | R2 | InfixConverter/0_orig vs queens/test_0_orig_pg_krakatau → NON-CLONE
[10066/50000] 2026-06-26 14:57:40 | R2 | InfixConverter/0_orig vs queens/test_0_orig_pg_procyon → NON-CLONE
[10067/50000] 2026-06-26 14:57:44 | R2 | InfixConverter/0_orig vs queens/test_1_artifice_no_krakatau → NON-CLONE
[10068/50000] 2026-06-26 14:57:48 | R2 | InfixConverter/0_orig vs queens/test_1_artifice_no_procyon → NON-CLONE
[10069/50000] 2026-06-26 14:57:53 | R2 | InfixConverter/0_orig vs queens/test_1_artifice_pg_krakatau → NON-CLONE
[10070/50000] 2026-06-26 14:57:58 | R2 | InfixConverter/0_orig vs queens/test_1_artifice_pg_procyon → NON-CLONE
[10071/50000] 2026-06-26 14:58:03 | R2 | InfixConverter/0_orig vs railroadcar/0_orig → NON-CLONE
[10072/50000] 2026-06-26 14:58:08 | R2 | InfixConverter/0_orig vs railroadcar/1_artifice → NON-CLONE
[10073/50000] 2026-06-26 14:58:12 | R2 | InfixConverter/0_orig vs railroadcar/test_0_orig_no_krakatau → NON-CLONE
[10074/50000] 2026-06-26 14:58:17 | R2 | InfixConverter/0_orig vs railroadcar/test_0_orig_no_procyon → NON-CLONE
[10075/50000] 2026-06-26 14:58:23 | R2 | InfixConverter/0_orig vs railroadcar/test_0_orig_pg_krakatau → NON-CLONE
[10076/50000] 2026-06-26 14:58:28 | R2 | InfixConverter/0_orig vs railroadcar/test_0_orig_pg_procyon → NON-CLONE
[10077/50000] 2026-06-26 14:58:33 | R2 | InfixConverter/0_orig vs railroadcar/test_1_artifice_no_krakatau → NON-CLONE
[10078/50000] 2026-06-26 14:58:38 | R2 | InfixConverter/0_orig vs railroadcar/test_1_artifice_no_procyon → NON-CLONE
[10079/50000] 2026-06-26 14:58:44 | R2 | InfixConverter/0_orig vs railroadcar/test_1_artifice_pg_krakatau → NON-CLONE
[10080/50000] 2026-06-26 14:58:49 | R2 | InfixConverter/0_orig vs railroadcar/test_1_artifice_pg_procyon → NON-CLONE
[10081/50000] 2026-06-26 14:58:54 | R2 | InfixConverter/0_orig vs slinkedlist/0_orig → NON-CLONE
[10082/50000] 2026-06-26 14:58:59 | R2 | InfixConverter/0_orig vs slinkedlist/1_artifice → NON-CLONE
[10083/50000] 2026-06-26 14:59:04 | R2 | InfixConverter/0_orig vs slinkedlist/test_0_orig_no_krakatau → NON-CLONE
[10084/50000] 2026-06-26 14:59:09 | R2 | InfixConverter/0_orig vs slinkedlist/test_0_orig_no_procyon → NON-CLONE
[10085/50000] 2026-06-26 14:59:13 | R2 | InfixConverter/0_orig vs slinkedlist/test_0_orig_pg_krakatau → NON-CLONE
[10086/50000] 2026-06-26 14:59:18 | R2 | InfixConverter/0_orig vs slinkedlist/test_0_orig_pg_procyon → NON-CLONE
[10087/50000] 2026-06-26 14:59:23 | R2 | InfixConverter/0_orig vs slinkedlist/test_1_artifice_no_krakatau → NON-CLONE
[10088/50000] 2026-06-26 14:59:27 | R2 | InfixConverter/0_orig vs slinkedlist/test_1_artifice_no_procyon → NON-CLONE
[10089/50000] 2026-06-26 14:59:33 | R2 | InfixConverter/0_orig vs slinkedlist/test_1_artifice_pg_krakatau → NON-CLONE
[10090/50000] 2026-06-26 14:59:39 | R2 | InfixConverter/0_orig vs slinkedlist/test_1_artifice_pg_procyon → NON-CLONE
[10091/50000] 2026-06-26 14:59:43 | R2 | InfixConverter/0_orig vs square/0_orig → NON-CLONE
[10092/50000] 2026-06-26 14:59:49 | R2 | InfixConverter/0_orig vs square/1_artifice → NON-CLONE
[10093/50000] 2026-06-26 14:59:54 | R2 | InfixConverter/0_orig vs square/test_0_orig_no_krakatau → NON-CLONE
[10094/50000] 2026-06-26 14:59:58 | R2 | InfixConverter/0_orig vs square/test_0_orig_no_procyon → NON-CLONE
[10095/50000] 2026-06-26 15:00:03 | R2 | InfixConverter/0_orig vs square/test_0_orig_pg_krakatau → NON-CLONE
[10096/50000] 2026-06-26 15:00:07 | R2 | InfixConverter/0_orig vs square/test_0_orig_pg_procyon → NON-CLONE
[10097/50000] 2026-06-26 15:00:14 | R2 | InfixConverter/0_orig vs square/test_1_artifice_no_krakatau → NON-CLONE
[10098/50000] 2026-06-26 15:00:19 | R2 | InfixConverter/0_orig vs square/test_1_artifice_no_procyon → NON-CLONE
[10099/50000] 2026-06-26 15:00:24 | R2 | InfixConverter/0_orig vs square/test_1_artifice_pg_krakatau → NON-CLONE
[10100/50000] 2026-06-26 15:00:29 | R2 | InfixConverter/0_orig vs square/test_1_artifice_pg_procyon → NON-CLONE
[10101/50000] 2026-06-26 15:00:34 | R2 | InfixConverter/1_artifice vs InfixConverter/0_orig → CLONE
[10102/50000] 2026-06-26 15:00:39 | R2 | InfixConverter/1_artifice vs InfixConverter/1_artifice → CLONE
[10103/50000] 2026-06-26 15:00:44 | R2 | InfixConverter/1_artifice vs InfixConverter/test_0_orig_no_krakatau → CLONE
[10104/50000] 2026-06-26 15:00:48 | R2 | InfixConverter/1_artifice vs InfixConverter/test_0_orig_no_procyon → CLONE
