program_a,variant_a,program_b,variant_b,ground_truth,timestamp,response,pair_id
2013_0_1,84294,2013_0_1,58633,CLONE,2026-07-19 13:10:48," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are designed to evaluate the outcome of a tic-tac-toe game represented as a 4x4 matrix. They read the game state from input, check for a win or draw condition in rows, columns, and diagonals, and output the result. Although the implementations differ in syntax and structure, they both achieve the same result.""
   }",0
2013_0_1,84294,2013_0_1,124149,CLONE,2026-07-19 13:10:50," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are designed to evaluate the outcome of a tic-tac-toe game represented as a 4x4 matrix. They both read the game state from input, check for a win or draw in rows, columns, and diagonals, and output the result. The main difference is in the structure and variable naming, but the functionality is essentially the same.""
   }",1
2013_0_1,84294,2013_0_1,88116,CLONE,2026-07-19 13:10:53," {
    ""answer"": ""YES-SIMILAR"",
    ""explanation"": ""Both code snippets are designed to evaluate the outcome of a tic-tac-toe game represented as a 4x4 grid. They both read the game state, check for a win or draw, and handle incomplete games. The main difference is in the implementation details, such as how they check for a win (one uses patterns, the other counts 'X' and 'O' occurrences), but the overall functionality is the same.""
   }",2
2013_0_1,84294,2013_0_1,124226,CLONE,2026-07-19 13:10:55," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to determine the outcome of a tic-tac-toe game given a 4x4 board. They both read the board input, check for a win or draw condition for both 'X' and 'O' players, and output the result. The main difference is in the structure and variable naming, but the logic and steps are essentially the same.""
   }",3
2013_0_1,58633,2013_0_1,124149,CLONE,2026-07-19 13:10:58," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are designed to read a game board from an input file and determine the winner of a game of Tic-Tac-Toe. They both read the game board, check for a winner in rows, columns, and diagonals, and handle different game outcomes such as a win for X, a win for O, a draw, and an incomplete game. The main difference is in the structure and naming of variables, but the functionality is essentially the same.""
   }",4
2013_0_1,58633,2013_0_1,88116,CLONE,2026-07-19 13:11:01," {
    ""answer"": ""YES-SIMILAR"",
    ""explanation"": ""Both code snippets are designed to analyze a game of tic-tac-toe. The first snippet reads a game matrix from a file, checks for a winner or a draw, and writes the result to another file. The second snippet also reads a game matrix from a file, checks for a winner or a draw, and writes the result to another file. The main difference is in the structure and the specific steps they take to check for a winner or a draw. However, both sn",5
2013_0_1,58633,2013_0_1,124226,CLONE,2026-07-19 13:11:03," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are designed to analyze a game of Tic-Tac-Toe represented by a 4x4 matrix. They read the game state from an input file, determine if 'X' or 'O' has won the game, if the game is a draw, or if the game has not completed yet. The main difference is in the structure and specific steps they take to accomplish this task, but the overall functionality is similar.""
   }",6
2013_0_1,124149,2013_0_1,88116,CLONE,2026-07-19 13:11:06," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is a game outcome checker for a 4x4 tic-tac-toe game. The first code snippet reads the game board from an input file, checks for a win or draw in rows, columns, and diagonals, and writes the outcome to an output file. The second code snippet also reads the game board from an input file, but it uses a HashSet to store all possible winning combinations and checks for a",7
2013_0_1,124149,2013_0_1,124226,CLONE,2026-07-19 13:11:08," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is a game of Tic-Tac-Toe on a 4x4 grid. They both read a game state from an input file, determine if 'X' or 'O' has won the game, if the game is a draw, or if the game has not completed yet. The main difference between the two snippets is in the structure and some variable names, but the logic and the steps to solve the problem are essentially the",8
2013_0_1,88116,2013_0_1,124226,CLONE,2026-07-19 13:11:11," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is a game (likely Tic-Tac-Toe) where the program determines the winner or the game's status based on the input. The first code snippet checks for the winner by creating a set of all possible winning combinations for 'X' and 'O', and then checking if the input set contains any of these combinations. The second code snippet checks for the winner by iterating through the rows, columns, and diagonals",9
2013_0_2,95524,2013_0_2,44471,CLONE,2026-07-19 13:11:14," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to determine if a given grid of integers can be 'mowed' in a specific way. The first code snippet (Code Snippet 1) reads a file containing the grid dimensions and values, then it performs a horizontal and vertical pruning of the grid based on certain conditions. Finally, it checks if the pruned grid still contains any possible values. The second code snippet (Code Snippet 2) also reads a file",10
2013_0_2,95524,2013_0_2,55421,CLONE,2026-07-19 13:11:17," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to determine if it's possible to cut a lawn in a specific pattern. The first code snippet reads the input, creates a grid, and then checks horizontally and vertically if it's possible to cut the lawn according to the pattern. The second code snippet also reads the input, creates a grid, and checks horizontally and vertically if it's possible to cut the lawn. The main difference is in the structure",11
2013_0_2,95524,2013_0_2,90919,CLONE,2026-07-19 13:11:19," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to determine if a given matrix can be made skyline-illuminated. The first code snippet is doing this by checking each cell in the matrix and seeing if it's possible for that cell to be illuminated based on the values of the cells to its left and right in the same row and above and below in the same column. The second code snippet is doing this by finding the maximum value in each row and column and then",12
2013_0_2,95524,2013_0_2,114653,CLONE,2026-07-19 13:11:21," {
    ""answer"": ""YES-SIMILAR"",
    ""explanation"": ""Both code snippets are solving the same problem, which is to determine if a given matrix has a 'skyline' definition. The first code snippet is eliminating possible solutions by checking horizontally and vertically for each cell in the matrix, while the second code snippet is marking possible solutions by finding the maximum value in each row and column and marking those cells as true. In the end, both code snippets are checking if all cells in the matrix are marked as possible solutions.",13
2013_0_2,44471,2013_0_2,55421,CLONE,2026-07-19 13:11:24," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to determine if it's possible to mow a lawn with a specific pattern. The pattern is represented as a 2D array of integers, where each integer represents the height of the grass at that position. The lawn can be mowed if for every position in the array, either the entire row or the entire column has the same height as the grass at that position. Both code snippets achieve this by iterating through the array,",14
2013_0_2,44471,2013_0_2,90919,CLONE,2026-07-19 13:11:26," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to determine if a given matrix can be made into a lawnmower matrix (a matrix where every row or column is filled with the same value). The first code snippet reads the input matrix, finds the lowest value, and then checks each cell to see if it can be made into a lawnmower matrix. The second code snippet also reads the input matrix, finds the maximum value in each row and column, and then checks each cell to",15
2013_0_2,44471,2013_0_2,114653,CLONE,2026-07-19 13:11:29," {
    ""answer"": ""YES-SIMILAR"",
    ""explanation"": ""Both code snippets are solving the same problem, which is to determine if it's possible to fill a matrix with a certain pattern. The pattern is that each row and each column must contain at least one cell with the lowest value in the matrix. Both snippets read input data from a file, process it, and output the result to a file and to the console. The main difference is in the structure and naming of the functions and variables, but the logic and the steps to solve the problem",16
2013_0_2,55421,2013_0_2,90919,CLONE,2026-07-19 13:11:31," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to determine if a given 2D array (representing a lawn) can be mowed by a lawnmower that moves in rows and columns. The lawnmower can only move to a cell if its height is equal to the maximum height in its row or column. Both snippets read input, process it, and output the result. They both use similar logic to check if the lawn can be mowed according to the given conditions",17
2013_0_2,55421,2013_0_2,114653,CLONE,2026-07-19 13:11:34," {
    ""answer"": ""YES-SIMILAR"",
    ""explanation"": ""Both code snippets are solving the same problem, which is to determine if a given 2D array (representing a lawnmower pattern) can be made by cutting a strip of grass in a lawn. The main functionality of both code snippets is to read input, process it, and output the result. They both read the input, create a 2D array to store the lawnmower pattern, and then check if the pattern is valid. The first code snippet checks if any",18
2013_0_2,90919,2013_0_2,114653,CLONE,2026-07-19 13:11:36," {
    ""answer"": ""YES-SIMILAR"",
    ""explanation"": ""Both code snippets are solving the same problem, which is to determine if a given matrix can be marked such that each row and each column contains at least one marked cell. The main difference between the two snippets is the structure and the variable names used. However, the logic and the steps taken to solve the problem are similar. Both snippets read the input matrix, find the maximum value in each row and each column, and then check if each cell in the matrix is equal to the maximum value",19
2013_0_3,55548,2013_0_3,94901,CLONE,2026-07-19 13:11:40," {
     ""answer"": ""NO-NOT-SIMILAR"",
     ""explanation"": ""The two code snippets are not functionally similar. Code Snippet 1 is generating fair squares, which are numbers that are palindromes in both decimal and binary representation. It then reads a range from an input file and counts the number of fair squares within that range. Code Snippet 2, on the other hand, is generating palindromic squares, which are numbers that are palindromes in decimal representation and their squares are also palindromes. It",20
2013_0_3,55548,2013_0_3,78294,CLONE,2026-07-19 13:11:42," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to find fair squares within a given range. A fair square is a square that is also a palindrome. The first code snippet generates all possible fair squares and stores them in a list. The second code snippet uses a pre-calculated list of fair squares and counts the number of fair squares within the given range. Although the approaches are different, they both achieve the same result.""
   }",21
2013_0_3,55548,2013_0_3,118052,CLONE,2026-07-19 13:11:44," {
     ""answer"": ""NO-NOT-SIMILAR"",
     ""explanation"": ""The two code snippets are not functionally similar. Code Snippet 1 is generating fair squares, which are numbers that are both a palindrome and the square of a palindrome. It does this by iteratively flipping digits in a string representation of a number and checking if the resulting number is a fair square. Code Snippet 2 is also generating fair squares, but it does this by checking if a number is a palindrome and if its square is also a pal",22
2013_0_3,55548,2013_0_3,83531,CLONE,2026-07-19 13:11:47," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to find the count of fair squares within a given range. A fair square is a square number that is also a palindrome. The first code snippet generates all possible fair squares and stores them in a list. The second code snippet uses a similar approach but with a more optimized initialization and a different way of reading input/output. However, both code snippets achieve the same result and perform the same task.""
  ",23
2013_0_3,94901,2013_0_3,78294,CLONE,2026-07-19 13:11:50," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem: finding the number of fair squares within a given range. A fair square is a square that is a palindrome in both decimal and base 10. The first code snippet generates all possible fair squares within the range and then counts the number of fair squares that fall within each test case's range. The second code snippet uses a pre-calculated list of fair squares and counts the number of fair squares that fall",24
2013_0_3,94901,2013_0_3,118052,CLONE,2026-07-19 13:11:52," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to find the number of palindromic squares within a given range. They both read input from a file, process it, and write output to another file. The main difference is in the structure and some variable names, but the logic and steps are essentially the same.""
   }",25
2013_0_3,94901,2013_0_3,83531,CLONE,2026-07-19 13:11:55," {
    ""answer"": ""YES-SIMILAR"",
    ""explanation"": ""Both code snippets are solving the same problem, which is to find the number of palindromes that are also the square of a palindrome within a given range. The first snippet reads the input and output files directly, while the second snippet uses a custom InputHandler class to read the input. However, the core logic of both snippets is similar. They both iterate through a range of numbers, check if the number and its square are palindromes, and count the",26
2013_0_3,78294,2013_0_3,118052,CLONE,2026-07-19 13:11:58," {
    ""answer"": ""YES-SIMILAR"",
    ""explanation"": ""Both code snippets are solving the same problem: counting the number of fair and square numbers within a given range. A fair and square number is a number that is both a palindrome and the square of a palindrome. The first code snippet uses a precomputed list of fair and square numbers, while the second code snippet generates them on the fly. However, they both achieve the same result by counting the number of fair and square numbers within the given range.""
   }",27
2013_0_3,78294,2013_0_3,83531,CLONE,2026-07-19 13:12:00," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem, which is to count the number of fair squares within a given range. A fair square is a square number that is also a palindrome. The first code snippet uses a precomputed list of fair squares, while the second code snippet generates the fair squares on the fly. However, both approaches achieve the same result, which is to count the number of fair squares within the given range.""
   }",28
2013_0_3,118052,2013_0_3,83531,CLONE,2026-07-19 13:12:03," {
     ""answer"": ""YES-SIMILAR"",
     ""explanation"": ""Both code snippets are solving the same problem: finding the number of fair and square numbers within a given range. A fair and square number is a number that is both a palindrome and the square of a palindrome. The first code snippet is iterating through all numbers up to the square root of the maximum possible number, checking if they are palindromes and if their squares are also palindromes. The second code snippet is doing the same, but it is using",29
