program_a,variant_a,program_b,variant_b,ground_truth,timestamp,response,pair_id
2013_0_1,84294,2013_0_1,58633,CLONE,2026-08-03 05:31:48,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",0
2013_0_1,84294,2013_0_1,124149,CLONE,2026-08-03 05:31:51,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",1
2013_0_1,84294,2013_0_1,88116,CLONE,2026-08-03 05:31:54,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",2
2013_0_1,84294,2013_0_1,124226,CLONE,2026-08-03 05:31:56,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",3
2013_0_1,58633,2013_0_1,124149,CLONE,2026-08-03 05:32:00,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",4
2013_0_1,58633,2013_0_1,88116,CLONE,2026-08-03 05:32:02,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",5
2013_0_1,58633,2013_0_1,124226,CLONE,2026-08-03 05:32:05,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",6
2013_0_1,124149,2013_0_1,88116,CLONE,2026-08-03 05:32:08,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",7
2013_0_1,124149,2013_0_1,124226,CLONE,2026-08-03 05:32:11,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",8
2013_0_1,88116,2013_0_1,124226,CLONE,2026-08-03 05:32:14,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",9
2013_0_2,95524,2013_0_2,44471,CLONE,2026-08-03 05:32:17,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",10
2013_0_2,95524,2013_0_2,55421,CLONE,2026-08-03 05:32:20,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",11
2013_0_2,95524,2013_0_2,90919,CLONE,2026-08-03 05:32:22,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",12
2013_0_2,95524,2013_0_2,114653,CLONE,2026-08-03 05:32:24,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",13
2013_0_2,44471,2013_0_2,55421,CLONE,2026-08-03 05:32:28,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",14
2013_0_2,44471,2013_0_2,90919,CLONE,2026-08-03 05:32:31,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",15
2013_0_2,44471,2013_0_2,114653,CLONE,2026-08-03 05:32:33,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",16
2013_0_2,55421,2013_0_2,90919,CLONE,2026-08-03 05:32:36,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",17
2013_0_2,55421,2013_0_2,114653,CLONE,2026-08-03 05:32:38,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",18
2013_0_2,90919,2013_0_2,114653,CLONE,2026-08-03 05:32:41,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",19
2013_0_3,55548,2013_0_3,94901,CLONE,2026-08-03 05:32:45,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",20
2013_0_3,55548,2013_0_3,78294,CLONE,2026-08-03 05:32:48,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",21
2013_0_3,55548,2013_0_3,118052,CLONE,2026-08-03 05:32:49,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",22
2013_0_3,55548,2013_0_3,83531,CLONE,2026-08-03 05:32:52,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",23
2013_0_3,94901,2013_0_3,78294,CLONE,2026-08-03 05:32:56,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",24
2013_0_3,94901,2013_0_3,118052,CLONE,2026-08-03 05:32:58,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",25
2013_0_3,94901,2013_0_3,83531,CLONE,2026-08-03 05:33:01,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",26
2013_0_3,78294,2013_0_3,118052,CLONE,2026-08-03 05:33:04,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",27
2013_0_3,78294,2013_0_3,83531,CLONE,2026-08-03 05:33:07,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",28
2013_0_3,118052,2013_0_3,83531,CLONE,2026-08-03 05:33:10,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",29
2013_1_1,35305,2013_1_1,30788,CLONE,2026-08-03 05:33:13,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",30
2013_1_1,35305,2013_1_1,30610,CLONE,2026-08-03 05:33:15,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",31
2013_1_1,35305,2013_1_1,30305,CLONE,2026-08-03 05:33:19,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",32
2013_1_1,35305,2013_1_1,40715,CLONE,2026-08-03 05:33:21,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",33
2013_1_1,30788,2013_1_1,30610,CLONE,2026-08-03 05:33:24,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",34
2013_1_1,30788,2013_1_1,30305,CLONE,2026-08-03 05:33:27,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",35
2013_1_1,30788,2013_1_1,40715,CLONE,2026-08-03 05:33:29,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",36
2013_1_1,30610,2013_1_1,30305,CLONE,2026-08-03 05:33:34,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",37
2013_1_1,30610,2013_1_1,40715,CLONE,2026-08-03 05:33:36,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",38
2013_1_1,30305,2013_1_1,40715,CLONE,2026-08-03 05:33:39,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",39
2014_0_2,107403,2014_0_2,81302,CLONE,2026-08-03 05:33:41,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",40
2014_0_2,107403,2014_0_2,27351,CLONE,2026-08-03 05:33:43,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",41
2014_0_2,107403,2014_0_2,41018,CLONE,2026-08-03 05:33:45,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",42
2014_0_2,107403,2014_0_2,110678,CLONE,2026-08-03 05:33:47,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",43
2014_0_2,81302,2014_0_2,27351,CLONE,2026-08-03 05:33:49,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",44
2014_0_2,81302,2014_0_2,41018,CLONE,2026-08-03 05:33:51,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",45
2014_0_2,81302,2014_0_2,110678,CLONE,2026-08-03 05:33:53,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",46
2014_0_2,27351,2014_0_2,41018,CLONE,2026-08-03 05:33:55,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",47
2014_0_2,27351,2014_0_2,110678,CLONE,2026-08-03 05:33:57,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",48
2014_0_2,41018,2014_0_2,110678,CLONE,2026-08-03 05:33:59,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",49
2014_0_3,108079,2014_0_3,27551,CLONE,2026-08-03 05:34:05,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",50
2014_0_3,108079,2014_0_3,99421,CLONE,2026-08-03 05:34:10,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",51
2014_0_3,108079,2014_0_3,22792,CLONE,2026-08-03 05:34:19,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",52
2014_0_3,108079,2014_0_3,71973,CLONE,2026-08-03 05:34:22,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",53
2014_0_3,27551,2014_0_3,99421,CLONE,2026-08-03 05:34:28,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",54
2014_0_3,27551,2014_0_3,22792,CLONE,2026-08-03 05:34:38,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",55
2014_0_3,27551,2014_0_3,71973,CLONE,2026-08-03 05:34:40,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",56
2014_0_3,99421,2014_0_3,22792,CLONE,2026-08-03 05:34:54,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",57
2014_0_3,99421,2014_0_3,71973,CLONE,2026-08-03 05:34:56,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",58
2014_0_3,22792,2014_0_3,71973,CLONE,2026-08-03 05:35:06,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",59
2014_2_1,124976,2014_2_1,115332,CLONE,2026-08-03 05:35:10,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",60
2014_2_1,124976,2014_2_1,119554,CLONE,2026-08-03 05:35:12,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",61
2014_2_1,124976,2014_2_1,126555,CLONE,2026-08-03 05:35:15,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",62
2014_2_1,124976,2014_2_1,125050,CLONE,2026-08-03 05:35:18,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",63
2014_2_1,115332,2014_2_1,119554,CLONE,2026-08-03 05:35:21,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",64
2014_2_1,115332,2014_2_1,126555,CLONE,2026-08-03 05:35:24,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",65
2014_2_1,115332,2014_2_1,125050,CLONE,2026-08-03 05:35:26,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",66
2014_2_1,119554,2014_2_1,126555,CLONE,2026-08-03 05:35:30,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",67
2014_2_1,119554,2014_2_1,125050,CLONE,2026-08-03 05:35:33,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",68
2014_2_1,126555,2014_2_1,125050,CLONE,2026-08-03 05:35:37,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",69
2014_3_1,141827,2014_3_1,137264,CLONE,2026-08-03 05:35:41,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",70
2014_3_1,141827,2014_3_1,138894,CLONE,2026-08-03 05:35:43,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",71
2014_3_1,141827,2014_3_1,136615,CLONE,2026-08-03 05:35:45,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",72
2014_3_1,141827,2014_3_1,138529,CLONE,2026-08-03 05:35:47,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",73
2014_3_1,137264,2014_3_1,138894,CLONE,2026-08-03 05:35:50,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",74
2014_3_1,137264,2014_3_1,136615,CLONE,2026-08-03 05:35:52,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",75
2014_3_1,137264,2014_3_1,138529,CLONE,2026-08-03 05:35:54,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",76
2014_3_1,138894,2014_3_1,136615,CLONE,2026-08-03 05:35:57,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",77
2014_3_1,138894,2014_3_1,138529,CLONE,2026-08-03 05:35:59,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",78
2014_3_1,136615,2014_3_1,138529,CLONE,2026-08-03 05:36:02,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",79
2015_0_1,79967,2015_0_1,35102,CLONE,2026-08-03 05:36:05,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",80
2015_0_1,79967,2015_0_1,68106,CLONE,2026-08-03 05:36:06,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",81
2015_0_1,79967,2015_0_1,65869,CLONE,2026-08-03 05:36:08,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",82
2015_0_1,79967,2015_0_1,46754,CLONE,2026-08-03 05:36:10,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",83
2015_0_1,35102,2015_0_1,68106,CLONE,2026-08-03 05:36:13,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",84
2015_0_1,35102,2015_0_1,65869,CLONE,2026-08-03 05:36:15,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",85
2015_0_1,35102,2015_0_1,46754,CLONE,2026-08-03 05:36:17,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",86
2015_0_1,68106,2015_0_1,65869,CLONE,2026-08-03 05:36:20,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",87
2015_0_1,68106,2015_0_1,46754,CLONE,2026-08-03 05:36:21,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",88
2015_0_1,65869,2015_0_1,46754,CLONE,2026-08-03 05:36:24,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",89
2015_0_2,34257,2015_0_2,32722,CLONE,2026-08-03 05:36:27,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",90
2015_0_2,34257,2015_0_2,77145,CLONE,2026-08-03 05:36:28,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",91
2015_0_2,34257,2015_0_2,72707,CLONE,2026-08-03 05:36:30,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",92
2015_0_2,34257,2015_0_2,68668,CLONE,2026-08-03 05:36:32,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",93
2015_0_2,32722,2015_0_2,77145,CLONE,2026-08-03 05:36:35,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",94
2015_0_2,32722,2015_0_2,72707,CLONE,2026-08-03 05:36:37,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",95
2015_0_2,32722,2015_0_2,68668,CLONE,2026-08-03 05:36:38,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",96
2015_0_2,77145,2015_0_2,72707,CLONE,2026-08-03 05:36:40,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",97
2015_0_2,77145,2015_0_2,68668,CLONE,2026-08-03 05:36:42,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",98
2015_0_2,72707,2015_0_2,68668,CLONE,2026-08-03 05:36:45,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",99
2015_0_3,74464,2015_0_3,88073,CLONE,2026-08-03 05:36:50,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",100
2015_0_3,74464,2015_0_3,21597,CLONE,2026-08-03 05:36:53,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",101
2015_0_3,74464,2015_0_3,62582,CLONE,2026-08-03 05:36:56,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",102
2015_0_3,74464,2015_0_3,107238,CLONE,2026-08-03 05:36:59,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",103
2015_0_3,88073,2015_0_3,21597,CLONE,2026-08-03 05:37:03,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",104
2015_0_3,88073,2015_0_3,62582,CLONE,2026-08-03 05:37:06,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",105
2015_0_3,88073,2015_0_3,107238,CLONE,2026-08-03 05:37:09,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",106
2015_0_3,21597,2015_0_3,62582,CLONE,2026-08-03 05:37:13,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",107
2015_0_3,21597,2015_0_3,107238,CLONE,2026-08-03 05:37:15,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",108
