program_a,variant_a,program_b,variant_b,ground_truth,timestamp,response,pair_id
2013_0_1,84294,2013_0_1,58633,CLONE,2026-07-19 14:36:27,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",0
2013_0_1,84294,2013_0_1,124149,CLONE,2026-07-19 14:36:27,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",1
2013_0_1,84294,2013_0_1,88116,CLONE,2026-07-19 14:36:28,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",2
2013_0_1,84294,2013_0_1,124226,CLONE,2026-07-19 14:36:28,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",3
2013_0_1,58633,2013_0_1,124149,CLONE,2026-07-19 14:36:29,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",4
2013_0_1,58633,2013_0_1,88116,CLONE,2026-07-19 14:36:29,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",5
2013_0_1,58633,2013_0_1,124226,CLONE,2026-07-19 14:36:29,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",6
2013_0_1,124149,2013_0_1,88116,CLONE,2026-07-19 14:36:30,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",7
2013_0_1,124149,2013_0_1,124226,CLONE,2026-07-19 14:36:30,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",8
2013_0_1,88116,2013_0_1,124226,CLONE,2026-07-19 14:36:31,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",9
2013_0_2,95524,2013_0_2,44471,CLONE,2026-07-19 14:36:31,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",10
2013_0_2,95524,2013_0_2,55421,CLONE,2026-07-19 14:36:32,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",11
2013_0_2,95524,2013_0_2,90919,CLONE,2026-07-19 14:36:32,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",12
2013_0_2,95524,2013_0_2,114653,CLONE,2026-07-19 14:36:33,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",13
2013_0_2,44471,2013_0_2,55421,CLONE,2026-07-19 14:36:33,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",14
2013_0_2,44471,2013_0_2,90919,CLONE,2026-07-19 14:36:34,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",15
2013_0_2,44471,2013_0_2,114653,CLONE,2026-07-19 14:36:34,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",16
2013_0_2,55421,2013_0_2,90919,CLONE,2026-07-19 14:36:34,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",17
2013_0_2,55421,2013_0_2,114653,CLONE,2026-07-19 14:36:35,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",18
2013_0_2,90919,2013_0_2,114653,CLONE,2026-07-19 14:36:35,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",19
2013_0_3,55548,2013_0_3,94901,CLONE,2026-07-19 14:36:36,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",20
2013_0_3,55548,2013_0_3,78294,CLONE,2026-07-19 14:36:36,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",21
2013_0_3,55548,2013_0_3,118052,CLONE,2026-07-19 14:36:37,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",22
2013_0_3,55548,2013_0_3,83531,CLONE,2026-07-19 14:36:37,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",23
2013_0_3,94901,2013_0_3,78294,CLONE,2026-07-19 14:36:38,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",24
2013_0_3,94901,2013_0_3,118052,CLONE,2026-07-19 14:36:38,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",25
2013_0_3,94901,2013_0_3,83531,CLONE,2026-07-19 14:36:39,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",26
2013_0_3,78294,2013_0_3,118052,CLONE,2026-07-19 14:36:39,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",27
2013_0_3,78294,2013_0_3,83531,CLONE,2026-07-19 14:36:40,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",28
2013_0_3,118052,2013_0_3,83531,CLONE,2026-07-19 14:36:40,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",29
2013_1_1,35305,2013_1_1,30788,CLONE,2026-07-19 14:36:41,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",30
2013_1_1,35305,2013_1_1,30610,CLONE,2026-07-19 14:36:41,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",31
2013_1_1,35305,2013_1_1,30305,CLONE,2026-07-19 14:36:41,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",32
2013_1_1,35305,2013_1_1,40715,CLONE,2026-07-19 14:36:42,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",33
2013_1_1,30788,2013_1_1,30610,CLONE,2026-07-19 14:36:42,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",34
2013_1_1,30788,2013_1_1,30305,CLONE,2026-07-19 14:36:43,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",35
2013_1_1,30788,2013_1_1,40715,CLONE,2026-07-19 14:36:43,"{""answer"": ""YES-SIMILAR"", ""explanation"": ""The two snippets implement the same task and produce the same result.""}",36
2013_1_1,30610,2013_1_1,30305,CLONE,2026-07-19 14:36:44,"{""answer"": ""NO-NOT-SIMILAR"", ""explanation"": ""The two snippets address different tasks and do not produce the same result.""}",37
